synthetic_id,generated_text,gt_is_help_request,gt_classification_category,gt_location_name,gt_google_map_url,gt_lat,gt_lng,gt_victim_name,gt_victim_phone,gt_victim_gender,gt_victim_nickname,gt_reporter_name,gt_reporter_phone,gt_reporter_gender,gt_reporter_nickname,gt_victims_json,gt_dead,gt_critical,gt_urgent,gt_safe,gt_child,gt_bedridden,gt_item_firstaid,gt_item_food,gt_item_energy,source_template_id,generator_model
SYN_NER_114,"อัปเดตสถานการณ์หาดใหญ่เช้านี้ ระดับน้ำบริเวณคลองอู่ตะเภายังสูง หลายเส้นทางมีน้ำท่วมขังและการสัญจรลำบากค่ะ 🚨

ขอให้ติดตามประกาศจากทางจังหวัดและตรวจสอบเส้นทางก่อนออกจากบ้านนะคะ หากมีคำสั่งอพยพให้ปฏิบัติตามเจ้าหน้าที่ทันที 🙏🌧️",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,577,gpt-5.6-luna
SYN_NER_115,"🚨ช่วยหนูด้วยค่ะ ติดอยู่กับลูกสาวหทัยรัตน์ อายุ 5 ขวบ ตอนนี้น้องมีแผลฉีกขาดลึกจากเศษแก้ว เลือดหยุดไหลยากแต่พอหยุดได้บ้าง 😭 ขอคนมาช่วยพาออกไปพบหมอด่วนค่ะ

พิกัด 18.6739, 104.9534  
หนูชื่อหทัยรัตน์ (พิงกี้) โทร 089-191-6971 ค่ะ 🙏",True,help_request,,,18.6739,104.9534,หทัยรัตน์,089-191-6971,female,พิงกี้,หทัยรัตน์,089-191-6971,female,พิงกี้,"[{""name"": ""หทัยรัตน์"", ""age"": 5, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""น้องมีแผลฉีกขาดลึกจากเศษแก้ว เลือดหยุดไหลยากแต่พอหยุดได้บ้าง"", ""is_bedridden"": false}]",0,0,1,0,1,0,0,1,0,1507,gpt-5.6-luna
SYN_NER_116,ขอส่งกำลังใจให้ทุกคนในพื้นที่น้ำท่วมนะคะ ขอให้สถานการณ์คลี่คลายโดยเร็ว ฝนหยุดตกและทุกคนปลอดภัยค่ะ 🙏💙,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,1775,gpt-5.6-luna
SYN_NER_117,"📌 ขอความช่วยเหลือด่วนค่ะ 🙏🚨  
ตอนนี้มีตาเสน่ห์ สุระสิริชาติ อายุ 20 ปี กับน้องอับดุลฮารีส เด็ก 5 ขวบ ติดอยู่แถววัดพระธาตุศรีจอมทอง ตำบลศรีจอมทอง อำเภอเมืองเชียงราย จังหวัดเชียงรายค่ะ

น้องอับดุลฮารีสอาการน่าเป็นห่วงมาก สับสน ร้องกรีดร้องสลับกับซึม เรียกชื่อแล้วไม่หันมามองเลย 😭 ส่วนตาเสน่ห์ สุระสิริชาติ ปวดเมื่อยไหล่และคอ บิดขยับได้ดี รู้วันเวลาสถานที่ปกติธรรมดา แต่ตอนนี้ออกไปไหนลำบาก ขอทีมกู้ภัยหรืออาสาเข้าช่วยด่วนค่ะ

ตอนนี้ต้องการอาหาร น้ำดื่ม แล้วก็ไฟฉายหรืออุปกรณ์ให้แสงสว่างด้วยนะคะ 🙏  
พิกัด 17.1162, 104.1914  
แผนที่ https://maps.app.goo.gl/gyS6ww6xFp

ติดต่อ น้าสายฤทัย ลักษณาวงศ์ โทร 0648290726 ค่ะ ช่วยด้วยนะคะ 🚨😭",True,help_request,วัดพระธาตุศรีจอมทอง ตำบลศรีจอมทอง อำเภอเมืองเชียงราย จังหวัดเชียงราย,https://maps.app.goo.gl/gyS6ww6xFp,17.1162,104.1914,ตาเสน่ห์ สุระสิริชาติ,,male,ดีเจ,น้าสายฤทัย ลักษณาวงศ์,0648290726,female,เพลงซอ,"[{""name"": ""ตาเสน่ห์ สุระสิริชาติ"", ""age"": 20, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""male"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""ปวดเมื่อยไหล่และคอ บิดขยับได้ดี รู้วันเวลาสถานที่ปกติธรรมดา"", ""is_bedridden"": false}, {""name"": ""น้องอับดุลฮารีส"", ""age"": 5, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""male"", ""triage_color"": ""RED"", ""symptoms_literal"": ""สับสน ร้องกรีดร้องสลับกับซึม เรียกชื่อแล้วไม่หันมามอง"", ""is_bedridden"": false}]",0,1,0,1,1,0,0,1,1,6,gpt-5.6-luna
SYN_NER_118,‼️‼️ขอส่งกำลังใจให้ทุกคนในพื้นที่ประสบภัยนะคะ ขอให้ฝนหยุด น้ำลด และทุกคนปลอดภัยโดยเร็วค่ะ 🙏💙,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,116,gpt-5.6-luna
SYN_NER_119,ประกาศเตือนนะคะ ช่วงเย็นนี้คาดว่าฝนจะตกหนักต่อเนื่องในหลายพื้นที่ ขอให้ทุกคนติดตามประกาศจากทางการ หลีกเลี่ยงเส้นทางน้ำท่วมและเตรียมของจำเป็นไว้ใกล้ตัวด้วยค่ะ 🙏🌧️,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,743,gpt-5.6-luna
SYN_NER_120,"ช่วยด่วนครับ ตอนนี้มีเด็กผู้หญิงอายุ 7 ขวบ อาการทารกนอนนิ่งเงียบ ปลุกไม่ตื่น ตัวไม่ขยับ และน้ารุจินาถ อายุ 73 ปี คนไข้กำลังชักเกร็งอย่างรุนแรง ตาเหลือกค้าง แขนขากระตุกเกร็งต่อเนื่อง 🚨😭

ขอทีมกู้ภัยหรือคนใกล้เคียงเข้าช่วยเหลือด่วนมากครับ ต้องการอาหารกับไฟฉาย/อุปกรณ์ให้แสงสว่างด้วย 🙏 ติดต่อคุณกฤษติน จรุญวงษ์ (อาร์ต) ได้ครับ ไม่มีเบอร์โทร รบกวนช่วยแชร์ทีครับ

พิกัดแผนที่ https://maps.app.goo.gl/ehB1mwu1RO",True,help_request,,https://maps.app.goo.gl/ehB1mwu1RO,0.0,0.0,คุณกฤษติน จรุญวงษ์,,male,อาร์ต,คุณกฤษติน จรุญวงษ์,,male,อาร์ต,"[{""name"": null, ""age"": 7, ""age_group"": ""child"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ทารกนอนนิ่งเงียบ ปลุกไม่ตื่น ตัวไม่ขยับ"", ""is_bedridden"": false}, {""name"": ""น้ารุจินาถ"", ""age"": 73, ""age_group"": ""adult"", ""age_disclosure"": ""direct"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""คนไข้กำลังชักเกร็งอย่างรุนแรง ตาเหลือกค้าง แขนขากระตุกเกร็งต่อเนื่อง"", ""is_bedridden"": false}]",0,2,0,0,1,0,0,1,1,646,gpt-5.6-luna
SYN_NER_121,เปิดรับบริจาคสิ่งของจำเป็นเพื่อนำไปจัดถุงยังชีพช่วยผู้ประสบภัยน้ำท่วมครับผม 🙏 ข้าวสาร อาหารแห้ง น้ำดื่ม ยาสามัญ และของใช้จำเป็น ส่งได้ที่ศูนย์รับบริจาคใกล้ชุมชน ขอบคุณทุกน้ำใจครับ ❤️,False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,98,gpt-5.6-luna
SYN_NER_122,"ประกาศเตือนภัยค่ะ 🙏🏻  
ช่วงนี้ฝนตกหนักในพื้นที่ ขอให้ทุกบ้านติดตามข่าวสารจากทางการอย่างใกล้ชิดนะคะ  
หากอยู่ในพื้นที่ลุ่มต่ำหรือใกล้ทางน้ำ ขอให้เตรียมย้ายของขึ้นที่สูงและวางแผนอพยพไว้ล่วงหน้าค่ะ 🌧️⚠️",False,other,,,0.0,0.0,,,,,,,,,[],0,0,0,0,0,0,0,0,0,833,gpt-5.6-luna
SYN_NER_123,"ช่วยชาช่าด้วยค่ะ ตอนนี้ติดอยู่ที่ วัดกลาง ตำบลนาข่า อำเภอวารินชำราบ จังหวัดอุบลราชธานี พิกัด 19.6007, 103.9022

ในบ้านมีผู้หญิงอาการหนักเป็นผู้ป่วยติดเตียง ตอนนี้ผู้สูงอายุหัวใจเต้นแผ่วเบามาก ตัวเย็นเฉียบปัสสาวะไม่ออก ชีพจรเบาแทบไม่รู้สึก 😭 อีกคนถ่ายเหลวปนเลือดบ่อยครั้ง หน้ามืดเพลียจัด ร่างกายเริ่มขาดน้ำปานกลาง และมีน้องเด็กเล็ก น้องมีแผลฉีกขาดตื้นๆ ที่ปลายนิ้วก้อย เลือดหยุดสนิทแล้ว

ขอทีมกู้ภัยหรือแพทย์เข้าช่วยด่วนมากค่ะ อาหารก็ใกล้หมดแล้ว 🙏 ติดต่อชาช่า 086-184-3681 🚨",True,help_request,วัดกลาง ตำบลนาข่า อำเภอวารินชำราบ จังหวัดอุบลราชธานี,,19.6007,103.9022,นางสาวชาช่า,086-184-3681,female,ชาช่า,นางสาวชาช่า,086-184-3681,female,ชาช่า,"[{""name"": null, ""age"": 43, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""YELLOW"", ""symptoms_literal"": ""ถ่ายเหลวปนเลือดบ่อยครั้ง หน้ามืดเพลียจัด ร่างกายเริ่มขาดน้ำปานกลาง"", ""is_bedridden"": false}, {""name"": null, ""age"": 3, ""age_group"": ""child"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""GREEN"", ""symptoms_literal"": ""น้องมีแผลฉีกขาดตื้นๆ ที่ปลายนิ้วก้อย เลือดหยุดสนิทแล้ว"", ""is_bedridden"": false}, {""name"": null, ""age"": null, ""age_group"": ""adult"", ""age_disclosure"": ""indirect"", ""gender"": ""female"", ""triage_color"": ""RED"", ""symptoms_literal"": ""ผู้สูงอายุหัวใจเต้นแผ่วเบามาก ตัวเย็นเฉียบปัสสาวะไม่ออก ชีพจรเบาแทบไม่รู้สึก"", ""is_bedridden"": true}]",0,1,1,1,1,1,0,1,0,1279,gpt-5.6-luna
